index,ingredient_name,traits,tags,substitutes,substitutes2,대분류,중분류,synonyms,속성수,언급량
1244,머루 주스,"단맛, 신맛, 액체, 발색력","항산화, 피로, 면역력","포도주스, 블루베리주스, 복분자주스",,재료,과일,,0,
1245,머스켓베일리에이,"단맛, 향긋함, 과즙多, 껍질질감","항산화, 건강, 에너지","레드와인용포도, 포도, 블랙사파이어",,재료,과일,,0,
1246,메추리고기,"담백함, 부드러움, 풍미강함, 저지방","고단백, 보양, 건강","닭고기, 오리고기, 토끼고기",,재료,육류,,0,
1247,모과차,"단맛, 발효성, 액체, 향긋함","소화, 기관지, 건강","유자차, 생강차, 대추차",,재료,기타생식재료,,0,
1249,모둠견과,"고소함, 단단함, 건조성, 씨앗류","고단백, 항산화, 비건","아몬드믹스, 캐슈믹스, 호두믹스",,재료,곡류/견과류/씨앗류,,0,
1253,배 음료,"단맛, 액체, 과즙多, 발색력","소화, 면역력, 건강","사과주스, 유자청, 도라지배즙",,재료,과일,,0,
1254,버터/가염,"고소함, 점성, 고열안정성, 유화","고지방, 에너지, 풍미강화","버터, 마가린, 기버터",,재료,유제품,,0,
1256,서대,"담백함, 얇은살결, 부드러움, 흰살생선","고단백, 저지방, 보양","광어, 넙치, 도다리",,재료,해산물,,0,
1258,살구넥타,"단맛, 과즙多, 액체, 점성","항산화, 피로, 건강","복숭아주스, 살구주스, 오렌지주스",,재료,과일,,0,
1261,삼치살,"감칠맛, 부드러움, 덩어리, 풍미 유지력","고단백, 오메가3, 심혈관건강","고등어, 방어, 연어",,재료,해산물,,0,
1262,상어,"감칠맛, 퍽퍽함, 덩어리, 풍미 유지력","고단백, 저지방, 보양","참치, 가오리, 대구",,재료,해산물,,0,
1263,선지,"짠맛, 응고성, 부드러움, 철분향","고단백, 철분, 보양","소간, 우혈, 피순대",,재료,육류,,0,
1264,숙주가공품,"아삭함, 수분多, 줄기형태, 부드러움","저칼로리, 장건강, 비건","콩나물, 땅콩나물, 무순",,재료,야채/채소,,0,
1265,식혜,"단맛, 액체, 발효성, 농축","소화, 피로, 전통음료","수정과, 유자차, 감주",,재료,기타생식재료,,0,
1266,신미찰밀,"고소함, 전분질, 가루, 건조","고식이섬유, 건강, 에너지","통밀, 호밀, 보리가루",,재료,곡류/견과류/씨앗류,,0,
1268,실붉돔,"감칠맛, 부드러움, 흰살생선, 수분多","고단백, 저지방, 보양","도미, 참돔, 농어",,재료,해산물,,0,
1269,실꼬리돔,"감칠맛, 부드러움, 흰살생선, 수분多","고단백, 저지방, 보양","도미, 참돔, 놀래미",,재료,해산물,,0,
1271,쌀식초,"신맛, 액체, 발효성, 투명함","디톡스, 소화, 저칼로리","현미식초, 사과식초, 포도식초",,재료,기타생식재료,,0,
1273,아카시아,"단맛, 향긋함, 부드러움, 수분多","항산화, 진정, 면역력","라벤더, 캐모마일, 자스민",,재료,기타생식재료,,0,
1275,엄나무,"쌉쌀함, 약재향, 섬유질, 건조","한방, 관절건강, 항염","두충, 오가피, 황기",,재료,기타생식재료,,0,
1277,오리알,"고소함, 부드러움, 응고성, 지방多","고단백, 보양, 에너지","달걀, 메추리알, 기러기알",,재료,달걀/난류,,0,
1279,흰점복,"감칠맛, 흰살생선, 부드러움, 수분多","고단백, 저지방, 보양","복어, 농어, 도미",,재료,해산물,,0,
1280,올리고당,"단맛, 점성, 액체, 농축","저당, 장건강, 비건","메이플시럽, 꿀, 조청",,재료,양념/조미료,프락토올리고당,1,
1282,쥐치,"감칠맛, 담백함, 얇은살결, 수분多","고단백, 저지방, 보양","광어, 도다리, 놀래미",,재료,해산물,,0,
1285,카테지치즈,"고소함, 유화, 응고성, 부드러움","고단백, 저지방, 칼슘","리코타치즈, 크림치즈, 플레인요거트",,재료,유제품,,0,
1290,키위가공품,"신맛, 과즙多, 농축, 액체","항산화, 면역력, 소화","파인애플퓨레, 망고잼, 오렌지청",,재료,과일,,0,
1292,통밀가루,"고소함, 전분질, 가루, 건조","고식이섬유, 저지방, 건강","밀가루, 귀리분말, 호밀가루",,재료,곡류/견과류/씨앗류,,0,
1293,통밀또띠아,"고소함, 얇은조직, 덩어리, 유화","고식이섬유, 건강, 다이어트","호밀또띠아, 밀또띠아, 옥수수전병",,재료,면류/밀가루류,,0,
1294,투라치,"감칠맛, 흰살생선, 담백함, 부드러움","고단백, 저지방, 보양","도미, 광어, 농어",,재료,해산물,,0,
1297,파파야,"단맛, 과즙多, 부드러움, 섬유질","소화, 항산화, 면역력","망고, 멜론, 바나나",,재료,과일,,0,
1298,파프리카,"단맛, 아삭함, 수분多, 발색력","비타민C, 항산화, 건강","피망, 고추, 방울토마토",,재료,야채/채소,,0,
1309,건명태,"감칠맛, 건조, 퍽퍽함, 덩어리","고단백, 숙취해소, 건강","북어, 황태포, 코다리",,재료,해산물,,0,
1310,거위고기,"풍미강함, 부드러움, 지방多, 육즙","고단백, 고지방, 보양","오리고기, 닭고기, 양고기",,재료,육류,,0,
1312,베이컨칩,"짠맛, 바삭함, 풍미강함, 건조","고지방, 에너지, 간식","햄칩, 치즈칩, 육포",,재료,가공육,,0,
1314,건새우,"감칠맛, 건조, 바삭함, 해산물향","고단백, 칼슘, 건강","마른멸치, 오징어채, 북어채",,재료,해산물,,0,
1315,부지갱이,"쌉쌀함, 부드러움, 줄기형태, 수분多","항염, 장건강, 비건","씀바귀, 냉이, 고들빼기",,재료,야채/채소,,0,
1317,깻잎순,"고소함, 향긋함, 부드러움, 섬유질","항산화, 장건강, 다이어트","깻잎, 참나물, 부추",,재료,야채/채소,,0,
1318,녹두가루,"고소함, 가루, 전분질, 농축","고단백, 글루텐프리, 소화","병아리콩가루, 메밀가루, 완두콩분말",,재료,면류/밀가루류,,0,
1319,녹차라떼,"쓴맛, 액체, 유화, 발색력","항산화, 진정, 다이어트","말차라떼, 홍차라떼, 마테라떼",,재료,기타생식재료,,0,
1320,버섯,"감칠맛, 부드러움, 수분多, 섬유질","저칼로리, 항산화, 면역력","표고버섯, 느타리버섯, 양송이버섯",,재료,버섯류,,0,
1321,뱀장어,"기름짐, 탱글함, 풍미강함, 부드러움","고단백, 보양, 피로회복","장어, 붕장어, 민물장어",,재료,해산물,,0,
1322,베이컨,"짠맛, 풍미강함, 유화, 바삭함","고단백, 고지방, 에너지","햄, 소시지, 판체타",,재료,가공육,,0,
1325,옥돔,"감칠맛, 흰살생선, 담백함, 부드러움","고단백, 저지방, 보양","광어, 도미, 서대",,재료,해산물,,0,
1326,별쭉지성대,"감칠맛, 흰살생선, 부드러움, 단단함","고단백, 저지방, 보양","도미, 놀래미, 농어",,재료,해산물,,0,
1327,별성대,"감칠맛, 흰살생선, 부드러움, 수분多","고단백, 저지방, 보양","도미, 광어, 농어",,재료,해산물,,0,
1328,성게,"감칠맛, 부드러움, 끈적임, 해산물향","고단백, 면역력, 항산화","멍게, 전복, 해삼",,재료,해산물,,0,
1329,쇠고기,"고소함, 풍미강함, 덩어리, 육즙","고단백, 근육, 철분, 보양","돼지고기, 닭고기, 양고기",,재료,육류,,0,
1330,쇠갑오징어,"쫄깃함, 감칠맛, 덩어리, 수분多","고단백, 저지방, 보양","오징어, 낙지, 한치",,재료,해산물,,0,
1331,시래기,"쌉쌀함, 부드러움, 섬유질, 건조","고식이섬유, 항산화, 장건강","무청, 얼갈이, 묵은배추",,재료,야채/채소,,0,
1333,오미자,"신맛, 약재향, 건조성, 발색력","항산화, 면역력, 한방","구기자, 매실, 산수유",,재료,기타생식재료,,0,
1334,창자파래,"짠맛, 해조류향, 수분多, 섬유질","저칼로리, 미네랄, 비건","김, 파래, 청각",,재료,해산물,,0,
1339,녹두묵,"부드러움, 응고성, 담백함, 식물성젤","저칼로리, 글루텐프리, 다이어트","도토리묵, 청포묵, 밤묵",,재료,두류,,0,
1340,쌀귀리,"고소함, 전분질, 가루, 건조","고식이섬유, 저지방, 건강","통귀리, 찰보리, 현미",,재료,곡류/견과류/씨앗류,,0,
1358,흑초,"신맛, 액체, 발효성, 농축","디톡스, 소화, 항산화","사과식초, 현미식초, 포도식초",,재료,기타생식재료,,0,
1361,흑태,"감칠맛, 흰살생선, 퍽퍽함, 수분多","고단백, 저지방, 보양","명태, 북어, 황태",,재료,해산물,,0,
1376,가시망둑,"감칠맛, 단단함, 흰살생선, 담백함","고단백, 저지방, 보양","광어, 도다리, 농어",,재료,해산물,,0,
1377,가시오갈피,"쌉쌀함, 약재향, 건조성, 섬유질","한방, 피로, 항염, 면역력","엄나무, 오가피, 두충",,재료,기타생식재료,,0,
1379,가자미살,"감칠맛, 부드러움, 흰살생선, 수분多","고단백, 저지방, 보양","도다리, 서대, 광어",,재료,해산물,,0,
1380,감잎차,"쌉쌀함, 약재향, 액체, 발효성","항산화, 피로, 혈액순환","두충차, 유자차, 헛개차",,재료,기타생식재료,,0,
1385,강담돔,"감칠맛, 단단함, 흰살생선, 수분多","고단백, 저지방, 보양","도미, 참돔, 농어",,재료,해산물,,0,
1386,개불,"쫄깃함, 해산물향, 끈적임, 수분多","고단백, 저지방, 보양","해삼, 멍게, 전복",,재료,해산물,,0,
1387,염교,"단맛, 아삭함, 절임향, 발색력","소화, 장건강, 피로","락교, 단무지, 양파피클",,재료,야채/채소,,0,
1388,견과류기타,"고소함, 바삭함, 건조성, 씨앗질감","고단백, 항산화, 비건","아몬드, 호두, 피칸",,재료,곡류/견과류/씨앗류,,0,
1391,깻잎가공품,"고소함, 향긋함, 부드러움, 절임성","항산화, 장건강, 다이어트","깻잎, 부추절임, 깻잎장아찌",,재료,야채/채소,,0,
1393,낙지젓,"짠맛, 감칠맛, 점성, 발효성","고단백, 소화, 건강","오징어젓, 명란젓, 창란젓",,재료,해산물,,0,
1394,냉이,"쌉쌀함, 향긋함, 부드러움, 수분多","항산화, 장건강, 비건","씀바귀, 부지갱이, 달래",,재료,야채/채소,,0,
1395,논우렁이,"쫄깃함, 감칠맛, 해산물향, 수분多","고단백, 저지방, 보양","다슬기, 고둥, 소라",,재료,해산물,,0,
1398,눈개승마,"향긋함, 섬유질, 부드러움, 수분多","항산화, 장건강, 비건","두릅, 참나물, 곰취",,재료,야채/채소,,0,
1399,다금바리,"감칠맛, 흰살생선, 단단함, 풍미강함","고단백, 보양, 고급어종","참돔, 능성어, 자바리",,재료,해산물,,0,
1401,당근주스,"단맛, 액체, 과즙多, 발색력","항산화, 시력건강, 면역력","오렌지주스, 비트주스, 토마토주스",,재료,야채/채소,,0,
1402,대두,"고소함, 덩어리, 단단함, 전분질","고단백, 비건, 글루텐프리","콩, 병아리콩, 완두콩",,재료,두류,,0,
1404,데친건취나물,"향긋함, 부드러움, 섬유질, 수분多","항산화, 저칼로리, 장건강","방풍나물, 참나물, 시래기",,재료,야채/채소,,0,
1405,데친배추시래기,"쌉쌀함, 부드러움, 섬유질, 수분多","고식이섬유, 항산화, 장건강","배추우거지, 묵은배추, 시래기",,재료,야채/채소,,0,
1406,데친토란대,"쌉쌀함, 섬유질, 수분多, 줄기형태","소화, 장건강, 항염","고사리, 미역취, 머위대",,재료,야채/채소,,0,
1407,동태살,"감칠맛, 부드러움, 흰살생선, 수분多","고단백, 저지방, 보양","명태, 대구살, 북어",,재료,해산물,,0,
1408,두부/칼슘강화,"부드러움, 응고성, 담백함, 식물성젤","고단백, 칼슘, 비건","연두부, 순두부, 검은콩두부",,재료,두류,,0,
1410,떡볶이떡,"쫄깃함, 전분질, 덩어리, 점성","에너지, 글루텐프리, 탄수화물","가래떡, 떡국떡, 현미떡",,재료,면류/밀가루류,,0,
1411,떡조개,"쫄깃함, 감칠맛, 해산물향, 수분多","고단백, 저지방, 보양","홍합살, 가리비, 바지락",,재료,해산물,,0,
1412,라즈베리,"신맛, 단맛, 과즙多, 씨앗질감","항산화, 면역력, 피부건강","크랜베리, 블루베리, 딸기",,재료,과일,,0,
1415,레몬 과즙,"신맛, 액체, 과즙, 발색력","비타민C, 소화, 항산화","라임즙, 유자즙, 오렌지즙",,재료,기타생식재료,,0,
1416,레몬즙,"신맛, 액체, 농축, 발색력","비타민C, 디톡스, 소화","라임즙, 감귤즙, 유자청",,재료,기타생식재료,,0,
1421,마늘햄,"짠맛, 풍미강함, 유화, 덩어리","고단백, 에너지, 가공육","베이컨, 스팸, 훈제햄",,재료,가공육,,0,
1422,마카로니,"고소함, 전분질, 덩어리, 건조","에너지, 탄수화물, 건강","펜네, 푸실리, 파스타면",,재료,면류/밀가루류,,0,
1423,마타리,"향긋함, 부드러움, 수분多, 섬유질","소화, 항산화, 비건","두릅, 고사리, 머위",,재료,야채/채소,,0,
1425,망고스틴,"단맛, 부드러움, 수분多, 과즙多","항산화, 면역력, 저칼로리","리치, 람부탄, 두리안",,재료,과일,,0,
1427,머리고기,"감칠맛, 퍽퍽함, 덩어리, 풍미강함","고단백, 보양, 근육","소고기, 돼지고기, 정육",,재료,육류,,0,
1428,멥쌀,"전분질, 부드러움, 덩어리, 농축","저지방, 글루텐프리, 에너지","찹쌀, 쌀가루, 현미",,재료,곡류/견과류/씨앗류,,0,
1429,무시래기,"쌉쌀함, 부드러움, 섬유질, 건조","고식이섬유, 디톡스, 장건강","시래기, 데친배추시래기, 무청",,재료,야채/채소,,0,
1430,무항생제정육,"감칠맛, 풍미강함, 부드러움, 덩어리","고단백, 건강, 보양, 근육","한우, 자연방목육, 유기농육",,재료,육류,,0,
1431,물쑥,"쌉쌀함, 부드러움, 수분多, 향긋함","항산화, 디톡스, 장건강","쑥, 냉이, 곰취",,재료,야채/채소,,0,
1432,미나리,"향긋함, 부드러움, 수분多, 섬유질","항산화, 장건강, 비건, 디톡스","돌미나리, 참나물, 물쑥",,재료,야채/채소,,0,
1434,민달고기,"감칠맛, 부드러움, 수분多, 흰살생선","고단백, 저지방, 보양","우럭, 도다리, 놀래미",,재료,해산물,,0,
1435,바지락,"감칠맛, 탱글함, 해산물향, 수분多","고단백, 저지방, 보양, 장건강","모시조개, 백합, 가리비",,재료,해산물,,0,
1436,방울토마토,"단맛, 탱글함, 수분多, 과즙多","항산화, 저칼로리, 비건, 건강","토마토, 체리토마토, 파프리카",,재료,과일,,0,
1437,백밀스파게티,"전분질, 쫄깃함, 덩어리, 농축","에너지, 건강, 글루텐함유","통밀파스타, 쌀국수, 퀴노아면",,재료,면류/밀가루류,,0,
1439,북어,"감칠맛, 퍽퍽함, 건조, 풍미 유지력","고단백, 저지방, 보양, 숙취해소","황태, 명태, 북어채",,재료,해산물,,0,
1440,사랑놀래기,"감칠맛, 부드러움, 수분多, 흰살생선","고단백, 저지방, 보양","광어, 도미, 농어",,재료,해산물,,0,
1444,사자발쑥,"쌉쌀함, 향긋함, 수분多, 부드러움","항산화, 한방, 장건강, 디톡스","쑥, 냉이, 참나물",,재료,기타생식재료,,0,
1445,사탕수수,"단맛, 섬유질, 덩어리, 수분보유력","비정제원당, 에너지, 건강","올리고당, 메이플시럽, 꿀",,재료,기타생식재료,,0,
1446,산초가루,"매운맛, 향긋함, 가루, 건조","항염, 소화, 건강, 비건","후추, 겨자분, 고춧가루",,재료,양념/조미료,,0,
1448,생크림,"부드러움, 유화, 액체, 풍미 유지력","고지방, 고칼로리, 유제품, 건강","휘핑크림, 크림치즈, 버터",,재료,유제품,휘핑크림,1,
1450,소면,"전분질, 쫄깃함, 덩어리, 건조","저지방, 에너지, 건강, 글루텐함유","우동면, 쌀국수, 국수",,재료,면류/밀가루류,,0,
1451,쇠고기분말,"감칠맛, 가루, 건조, 풍미강함","고단백, 보양, 건강","소고기엑기스, 닭고기분말, 버섯분말",,재료,육류,,0,
1456,숙주나물,"부드러움, 수분多, 줄기형태, 향긋함","저칼로리, 소화, 비건, 장건강","콩나물, 무순, 브로콜리새싹",,재료,야채/채소,,0,
1458,시금치가공품,"부드러움, 수분多, 섬유질, 향긋함","철분, 항산화, 비건, 건강","청경채, 근대, 케일",,재료,야채/채소,,0,
